,all_distances,accepted_distances,all_alphas,accepted_alphas,epsilon_trace
150,0.5161130325274041,0.5161130325274041,0.9836107149948722,0.9836107149948722,0.7490120056193619
151,0.5006152733771972,0.5006152733771972,0.9980187438250208,0.9980187438250208,0.7490052645113112
152,0.5079213368896325,0.5079213368896325,0.9945991549257435,0.9945991549257435,0.7489985234639306
153,0.5121511030849094,0.5121511030849094,1.017530960354036,1.017530960354036,0.7989913324772194
154,0.5116173572152143,0.5116173572152143,1.1386910512854391,1.1386910512854391,0.7989841415552271
155,0.5146210829591513,0.5146210829591513,0.8227473114482196,,0.798976950697953
156,0.5184738306289159,0.5184738306289159,1.109486448844401,1.109486448844401,0.7989697599053968
157,0.5078878368520132,0.5078878368520132,0.9750790683926065,0.9750790683926065,0.7989625691775576
158,0.5095366584521789,0.5095366584521789,1.0210603247317054,1.0210603247317054,0.798955378514435
159,0.5189942234512146,0.5189942234512146,0.940363717603488,0.940363717603488,0.7989481879160283
160,0.5087957249380994,0.5087957249380994,0.12989802611056378,,0.798940997382337
161,0.5136800985476294,0.5136800985476294,0.90060911499426,0.90060911499426,0.7989338069133606
162,0.5033470465254338,0.5033470465254338,0.9406544752731638,0.9406544752731638,0.7989266165090984
163,0.5080129053155522,0.5080129053155522,1.1201845558385954,1.1201845558385954,0.7989194261695497
164,0.5252644936086303,0.5252644936086303,1.3594103029619917,1.3594103029619917,0.7989122358947142
165,0.5306337691015556,0.5306337691015556,0.9240248140961437,0.9240248140961437,0.7989050456845911
166,0.5343114078827006,0.5343114078827006,0.9618942099235023,0.9618942099235023,0.7988978555391799
167,0.539224403008769,0.539224403008769,0.8846148912768279,0.8846148912768279,0.79889066545848
168,0.527841175823242,0.527841175823242,0.9236486230265183,0.9236486230265183,0.7988834754424908
169,0.5306836431489662,0.5306836431489662,1.0364263118060777,1.0364263118060777,0.7988762854912118
170,0.5236293205280237,0.5236293205280237,1.037824875252091,1.037824875252091,0.7988690956046424
171,0.5303368028837079,0.5303368028837079,0.8521945993921248,0.8521945993921248,0.7988619057827819
172,0.5134866740615504,0.5134866740615504,1.3787869636127699,1.3787869636127699,0.7988547160256299
173,0.5384803093940319,0.5384803093940319,1.0555415166599027,1.0555415166599027,0.7988475263331856
174,0.5456612484509674,0.5456612484509674,1.0312078402396643,1.0312078402396643,0.7988403367054485
175,0.5252338919588557,0.5252338919588557,0.9986153928058773,0.9986153928058773,0.7988331471424182
176,0.5398177816943749,0.5398177816943749,0.7172956209285898,0.7172956209285898,0.7988259576440938
177,0.5273122126607238,0.5273122126607238,1.7199665356297045,1.7199665356297045,0.7988187682104749
178,0.5232339795000712,0.5232339795000712,0.7493963986961005,,0.798811578841561
179,0.5354121796755469,0.5354121796755469,0.742354296978129,0.742354296978129,0.7988043895373513
180,0.5380702053602514,0.5380702053602514,1.0688858893292852,1.0688858893292852,0.7987972002978455
181,0.5142415497583694,0.5142415497583694,1.2830508469488353,1.2830508469488353,0.7987900111230428
182,0.5275313485569045,0.5275313485569045,0.7847559774075088,0.7847559774075088,0.7987828220129427
183,0.5452656625701275,0.5452656625701275,0.9241839982669187,0.9241839982669187,0.7987756329675446
184,0.5301487145658477,0.5301487145658477,1.010771173832002,1.010771173832002,0.7987684439868479
185,0.5532080426301699,0.5532080426301699,1.0553729009960175,1.0553729009960175,0.7987612550708519
186,0.5556123947068758,0.5556123947068758,1.0554781410814662,1.0554781410814662,0.7987540662195562
187,0.5276376777117472,0.5276376777117472,0.8589236411928589,0.8589236411928589,0.7987468774329602
188,0.5046784140611775,0.5046784140611775,1.165285349450681,1.165285349450681,0.7987396887110633
189,0.543593997899195,0.543593997899195,0.9504249466326238,0.9504249466326238,0.7987325000538649
190,0.5251453935228735,0.5251453935228735,0.9381762638142342,0.9381762638142342,0.7987253114613644
191,0.5275686375958054,0.5275686375958054,0.9911266892435544,0.9911266892435544,0.7987181229335611
192,0.5215934123140141,0.5215934123140141,0.9987899067939625,0.9987899067939625,0.7987109344704547
193,0.5407253635916611,0.5407253635916611,1.330116963003692,1.330116963003692,0.7987037460720444
194,0.5358693405458858,0.5358693405458858,0.4751768677031406,,0.7986965577383297
195,0.5283245062012086,0.5283245062012086,1.0298096750673984,1.0298096750673984,0.79868936946931
196,0.5412687219701828,0.5412687219701828,1.2564414645593882,1.2564414645593882,0.7986821812649848
197,0.5233100264299979,0.5233100264299979,1.081974901717108,1.081974901717108,0.7986749931253534
198,0.5201519486232032,0.5201519486232032,0.8550884781938416,0.8550884781938416,0.7986678050504152
199,0.5287431539893175,0.5287431539893175,1.08638651850814,1.08638651850814,0.7986606170401698
200,0.520655033712846,0.520655033712846,1.0266670606235653,1.0266670606235653,0.7986534290946163
201,0.5329402476375801,0.5329402476375801,1.121429436959956,1.121429436959956,0.7986462412137545
202,0.5383675773492691,0.5383675773492691,0.9280996127762756,0.9280996127762756,0.7986390533975836
203,0.5269218579652297,0.5269218579652297,0.9974680459986379,0.9974680459986379,0.798631865646103
204,0.528155636798378,0.528155636798378,1.1544486410642347,1.1544486410642347,0.7986246779593121
205,0.511555714359561,0.511555714359561,0.8085496632675251,0.8085496632675251,0.7986174903372105
206,0.5245043678419928,0.5245043678419928,1.0790078702350216,1.0790078702350216,0.7986103027797975
207,0.5268280818611785,0.5268280818611785,1.1655413196165159,1.1655413196165159,0.7986031152870724
208,0.5369702090932572,0.5369702090932572,0.9847135047459565,0.9847135047459565,0.7985959278590348
209,0.512975553189603,0.512975553189603,1.0010909898496152,1.0010909898496152,0.798588740495684
210,0.5403646850703813,0.5403646850703813,0.992113957030346,0.992113957030346,0.7985815531970195
211,0.5372367879581146,0.5372367879581146,0.15795991106497004,,0.7985743659630407
212,0.5225092058663895,0.5225092058663895,1.037777037655508,1.037777037655508,0.798567178793747
213,0.522023729414867,0.522023729414867,0.8946859742531411,0.8946859742531411,0.7985599916891378
214,0.5279206886678338,0.5279206886678338,1.0283436492188176,1.0283436492188176,0.7985528046492126
215,0.5215185632588596,0.5215185632588596,0.6231060969236341,0.6231060969236341,0.7985456176739708
216,0.5363062618039579,0.5363062618039579,0.8644912727251512,0.8644912727251512,0.7985384307634117
217,0.553581181349017,0.553581181349017,0.9408512987138631,0.9408512987138631,0.7985312439175348
218,0.5286490664923461,0.5286490664923461,1.0112783585536316,1.0112783585536316,0.7985240571363396
219,0.5339816471761967,0.5339816471761967,0.981356893184715,0.981356893184715,0.7985168704198253
220,0.5391516278161246,0.5391516278161246,1.0054526298153095,1.0054526298153095,0.7985096837679915
